id,question,generated,reference,retrieved_context,answerable,rouge1,rouge2,rougeL,exact_match,bertscore_P,bertscore_R,bertscore_F1,faith_score,hallucinated,src_faith,src_halluc
340,"In considering Turing machines and alternate variables, what measurement left unaffected by conversion between machine models? ",unanswerable,computational power,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.42922968,0.5036093,0.46345416,0.0016603264957666397,True,0.0015040204161778092,True
341,What two resources commonly consumed by alternate models are typically known to vary?,unanswerable,time and memory,"[Passage 1]
Model theory

[Passage 2]
Model theory

[Passage 3]
Model theory

[Passage 4]
Model theory

[Passage 5]
Model theory",True,0.0,0.0,0.0,0,0.34990475,0.37850153,0.36364177,0.00048392536700703204,True,0.001778522040694952,True
342,"What commonality do alternate machine models, such as random access machines, share with Turing machines?",unanswerable,the machines operate deterministically,"[Passage 1]
Turing machine

[Passage 2]
Turing machine

[Passage 3]
Turing machine

[Passage 4]
Turing machine

[Passage 5]
Turing machine",True,0.0,0.0,0.0,0,0.39813966,0.4843174,0.43702063,8.130426431307569e-05,True,0.0018864799058064818,True
343,What is not an example of a machine model that deviates from a generally accepted multi-tape Turing machine?,unanswerable,unanswerable,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0015040204161778092,True
344,What measurement is affected by conversion between machine models?,unanswerable,unanswerable,"[Passage 1]
Conversion of units

[Passage 2]
Conversion of units

[Passage 3]
Conversion of units

[Passage 4]
Conversion of units

[Passage 5]
Conversion of units",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0035578340757638216,True
345,What two resources are uncommonly consumed by alternate models and are typically known to vary?,unanswerable,unanswerable,"[Passage 1]
Model theory

[Passage 2]
Model theory

[Passage 3]
Model theory

[Passage 4]
Model theory

[Passage 5]
Model theory",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.001778522040694952,True
346,What do all these models not have in common?,unanswerable,unanswerable,"[Passage 1]
Model theory

[Passage 2]
Model theory

[Passage 3]
Model theory

[Passage 4]
Model theory

[Passage 5]
Model theory",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.001778522040694952,True
347,What type of Turing machine can be characterized by checking multiple possibilities at the same time?,Non-deterministic Turing machine,non-deterministic,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.6666666666666666,0.5,0.6666666666666666,0,0.7146547,0.86960804,0.7845535,0.015475613065063953,True,0.7888545989990234,False
348,What often affects or facilitates ease of analysis in computational problems?,ease of analysis,unusual resources,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.5982377,0.5142369,0.5530659,0.009889624081552029,True,0.005753517150878906,True
349,A non-deterministic Turing machine has the ability to capture what facet of useful analysis?,unanswerable,mathematical models,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.42119083,0.52952117,0.4691841,0.0003517460427246988,True,0.0015040204161778092,True
350,What is the most critical resource in the analysis of computational problems associated with non-deterministic Turing machines?,resource in the analysis of computational problems associated with non-deterministic Turing machines,time,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.33010042,0.3331,0.33159342,0.1026628240942955,True,0.09509479999542236,True
351,What is harder to analyze in terms of more unusual resources?,unanswerable,unanswerable,"[Passage 1]
Non-standard analysis

[Passage 2]
Non-standard analysis

[Passage 3]
Non-standard analysis

[Passage 4]
Non-standard analysis

[Passage 5]
Non-standard analysis",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.001505757332779467,True
352,What type of machine is a computational model that is not allowed to branch out to check many different possibilities at once?,unanswerable,unanswerable,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0015040204161778092,True
353,What has a lot to do with how we physically want to compute algorithms?,unanswerable,unanswerable,"[Passage 1]
Computation

[Passage 2]
Computation

[Passage 3]
Computation

[Passage 4]
Computation

[Passage 5]
Computation",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0013651419430971146,True
354,What machine's branching does not exactly capture many of the mathematical models we want to analyze?,unanswerable,unanswerable,"[Passage 1]
Analytical Engine

[Passage 2]
Analytical Engine

[Passage 3]
Analytical Engine

[Passage 4]
Analytical Engine

[Passage 5]
Analytical Engine",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.005186805967241526,True
355,What is the least critical resource in the analysis of computational problems associated with non-deterministic Turing machines?,unanswerable,unanswerable,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0015040204161778092,True
356,The time required to output an answer on a deterministic Turing machine is expressed as what?,unanswerable,state transitions,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.28221342,0.4996627,0.36070043,0.0005164463073015213,True,0.0015040204161778092,True
357,Complexity theory classifies problems based on what primary attribute?,the inherent difficulty of the problem,difficulty,"[Passage 1]
Computational complexity theory

[Passage 2]
Computational complexity theory

[Passage 3]
Computational complexity theory

[Passage 4]
Computational complexity theory

[Passage 5]
Computational complexity theory",True,0.2857142857142857,0.0,0.2857142857142857,0,0.6164484,0.6843724,0.648637,0.08432305604219437,True,0.003322657896205783,True
358,What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine?,unanswerable,DTIME(f(n)),"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.33088914,0.371541,0.35003874,0.0023724997881799936,True,0.0015040204161778092,True
359,What is the most critical resource measured to in assessing the determination of a Turing machine's ability to solve any given set of problems?,time,time,"[Passage 1]
Turing machine

[Passage 2]
Turing machine

[Passage 3]
Turing machine

[Passage 4]
Turing machine

[Passage 5]
Turing machine",True,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9381709694862366,False,0.052848607301712036,True
360,What is not used for a precise definition of what it means to solve a problem using a given amount of time and space?,unanswerable,unanswerable,"[Passage 1]
Solution

[Passage 2]
Solution

[Passage 3]
Solution

[Passage 4]
Solution

[Passage 5]
Solution",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0024628276005387306,True
361,How is Turing machine M said not to operate?,unanswerable,unanswerable,"[Passage 1]
Turing machine

[Passage 2]
Turing machine

[Passage 3]
Turing machine

[Passage 4]
Turing machine

[Passage 5]
Turing machine",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0018864799058064818,True
362,What is the expression used to identify any given series of solutions capable of being solved within time on a deterministic Turing machine?,unanswerable,unanswerable,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0015040204161778092,True
363,What is the least critical resource measured in assessing the determination of a Turing machine's ability to solve any given set of problems?,unanswerable,unanswerable,"[Passage 1]
Turing completeness

[Passage 2]
Turing completeness

[Passage 3]
Turing completeness

[Passage 4]
Turing completeness

[Passage 5]
Turing completeness",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0019055239390581846,True
364,How can decision problem B be solved in time x(f)?,unanswerable,unanswerable,"[Passage 1]
Decision problem

[Passage 2]
Decision problem

[Passage 3]
Decision problem

[Passage 4]
Decision problem

[Passage 5]
Decision problem",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.000666550942696631,True
365,Time and space are both examples of what type of resource?,unanswerable,complexity resources,"[Passage 1]
Spacetime

[Passage 2]
Spacetime

[Passage 3]
Spacetime

[Passage 4]
Spacetime

[Passage 5]
Spacetime",True,0.0,0.0,0.0,0,0.33294588,0.4762897,0.3919222,0.03257333114743233,True,0.004365009721368551,True
366,A complexity resource can also be described as what other type of resource?,unanswerable,computational resource,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",True,0.0,0.0,0.0,0,0.443994,0.5228853,0.48022115,0.00019498090841807425,True,0.0014574796659871936,True
367,What is typically used to broadly define complexity measures?,unanswerable,Blum complexity axioms,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",True,0.0,0.0,0.0,0,0.37311208,0.44576102,0.4062139,0.041929084807634354,True,0.0014574796659871936,True
368,Communication complexity is an example of what type of measure?,unanswerable,Complexity measures,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",True,0.0,0.0,0.0,0,0.41712344,0.53460926,0.46861488,0.01511472463607788,True,0.0014574796659871936,True
369,Decision tree is an example of what type of measure?,unanswerable,Complexity measures,"[Passage 1]
Tree (data structure)

[Passage 2]
Tree (data structure)

[Passage 3]
Tree (data structure)

[Passage 4]
Tree (data structure)

[Passage 5]
Tree (data structure)",True,0.0,0.0,0.0,0,0.41712344,0.53460926,0.46861488,0.01511472463607788,True,0.004238024819642305,True
370,What can not be made for space requirements?,unanswerable,unanswerable,"[Passage 1]
Space

[Passage 2]
Space

[Passage 3]
Space

[Passage 4]
Space

[Passage 5]
Space",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0023251327220350504,True
371,What are the least well known complexity resources?,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
372,How are complexity measures generally not defined?,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
373,What are other complexity measures not used in complexity theory?,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
374,What type of measure is communication complexity not an example of?,unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0009421533904969692,True
375,What are the three primary expressions used to represent case complexity?,unanswerable,"best, worst and average","[Passage 1]
NC (complexity)

[Passage 2]
NC (complexity)

[Passage 3]
NC (complexity)

[Passage 4]
NC (complexity)

[Passage 5]
NC (complexity)",True,0.0,0.0,0.0,0,0.29805568,0.3121203,0.3049259,0.00023778071044944227,True,0.011116791516542435,True
376,Case complexity likelihoods provide variable probabilities of what general measure? ,unanswerable,complexity measure,"[Passage 1]
Kolmogorov complexity

[Passage 2]
Kolmogorov complexity

[Passage 3]
Kolmogorov complexity

[Passage 4]
Kolmogorov complexity

[Passage 5]
Kolmogorov complexity",True,0.0,0.0,0.0,0,0.34723836,0.49929708,0.40961096,0.0005960862617939711,True,0.003584727644920349,True
377,What is one common example of a critical complexity measure?,unanswerable,time,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",True,0.0,0.0,0.0,0,0.29046625,0.30504268,0.29757607,0.0025708978064358234,True,0.0014574796659871936,True
378,Case complexities provide three likelihoods of what differing variable that remains the same size? ,unanswerable,inputs,"[Passage 1]
Statistical regularity

[Passage 2]
Statistical regularity

[Passage 3]
Statistical regularity

[Passage 4]
Statistical assumption

[Passage 5]
Statistical assumption",True,0.0,0.0,0.0,0,0.38098818,0.37332278,0.37711653,0.0011386764235794544,True,0.0016143593238666654,True
379,What are the three secondary expressions used to represent case complexity? ,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
380,What three different ways are used to measure space complexity?,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
381,What is one not common example of a critical complexity measure?,unanswerable,unanswerable,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0014574796659871936,True
382,What differing variable remains the same size when providing the four likelihoods of case complexities?,case complexities,unanswerable,"[Passage 1]
Likelihood principle

[Passage 2]
Likelihood principle

[Passage 3]
Likelihood principle

[Passage 4]
Likelihood principle

[Passage 5]
Likelihood principle",False,0.0,0.0,0.0,0,0.3384946,0.35521042,0.3466511,0.0025121732614934444,True,0.00573492469266057,True
383,What provides a solution to a list of integers provided as input that ned to be sorted?,unanswerable,deterministic sorting algorithm quicksort,"[Passage 1]
Sorting algorithm

[Passage 2]
Sorting algorithm

[Passage 3]
Sorting algorithm

[Passage 4]
Sorting algorithm

[Passage 5]
Sorting algorithm",True,0.0,0.0,0.0,0,0.42221642,0.39784193,0.40966693,9.841893916018307e-05,True,0.0007897599716670811,True
384,"When extensive time is required to sort integers, this represents what case complexity?",unanswerable,worst-case,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.4036114,0.5637297,0.47041884,0.009369822219014168,True,0.0009421533904969692,True
385,What is the expression used to denote a worst case complexity as expressed by time taken?,unanswerable,O(n2),"[Passage 1]
Irreducible complexity

[Passage 2]
Irreducible complexity

[Passage 3]
Irreducible complexity

[Passage 4]
Irreducible complexity

[Passage 5]
Irreducible complexity",True,0.0,0.0,0.0,0,0.32059526,0.41140154,0.36036602,0.00224363524466753,True,0.0035593395587056875,True
386,What does not solve the problem of sorting a list of integers that is given as the input?,unanswerable,unanswerable,"[Passage 1]
Sorting algorithm

[Passage 2]
Sorting algorithm

[Passage 3]
Sorting algorithm

[Passage 4]
Sorting algorithm

[Passage 5]
Sorting algorithm",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0007897599716670811,True
387,What does the deterministic parting algorithm quicksort do?,unanswerable,unanswerable,"[Passage 1]
Sorting algorithm

[Passage 2]
Sorting algorithm

[Passage 3]
Sorting algorithm

[Passage 4]
Sorting algorithm

[Passage 5]
Sorting algorithm",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0007897599716670811,True
388,What case complexity is represented when limited time is required to sort integers?,unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0009421533904969692,True
389,What is the expression not used to denote worst case complexity as expressed by time taken?,unanswerable,unanswerable,"[Passage 1]
Irreducible complexity

[Passage 2]
Irreducible complexity

[Passage 3]
Irreducible complexity

[Passage 4]
Irreducible complexity

[Passage 5]
Irreducible complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0035593395587056875,True
390,"What case complexity is represented when each pivoting divides the list in thirds, also needing O(n log n) time?",unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0009421533904969692,True
391,Classification of resources is contingent on determining the upper and lower bounds of minimum time required by what?  ,unanswerable,the most efficient algorithm,"[Passage 1]
Cahn–Ingold–Prelog priority rules

[Passage 2]
Cahn–Ingold–Prelog priority rules

[Passage 3]
Cahn–Ingold–Prelog priority rules

[Passage 4]
Cahn–Ingold–Prelog priority rules

[Passage 5]
Cahn–Ingold–Prelog priority rules",True,0.0,0.0,0.0,0,0.42108583,0.41447222,0.41775283,7.045485835988075e-05,True,0.002677332377061248,True
392,The analysis of a specific algorithm is typically assigned to what field of computational science?,computational science,analysis of algorithms,"[Passage 1]
Analysis of algorithms

[Passage 2]
Analysis of algorithms

[Passage 3]
Analysis of algorithms

[Passage 4]
Analysis of algorithms

[Passage 5]
Analysis of algorithms",True,0.0,0.0,0.0,0,0.66422516,0.7017033,0.68245006,0.8744683861732483,False,0.005761883687227964,True
393,Which bound of time is more difficult to establish?,unanswerable,lower bounds,"[Passage 1]
Time constraint

[Passage 2]
Time constraint

[Passage 3]
Time constraint

[Passage 4]
The Time in Between

[Passage 5]
The Time in Between",True,0.0,0.0,0.0,0,0.34412366,0.3702544,0.35671112,0.0667119175195694,True,0.0018069794168695807,True
394,A specific algorithm demonstrating T(n) represents what measure of time complexity?,unanswerable,upper bound,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.41318035,0.45269036,0.43203393,0.014299575239419937,True,0.0009421533904969692,True
395,What is the colloquial phrase used to convey the continuum of algorithms with unlimited availability irrespective of time? ,unanswerable,all possible algorithms,"[Passage 1]
Computation

[Passage 2]
Computation

[Passage 3]
Computation

[Passage 4]
Computation

[Passage 5]
Computation",True,0.0,0.0,0.0,0,0.44902682,0.44902682,0.44902682,0.0003560174081940204,True,0.0013651419430971146,True
396,How does one note classify the computation time (or similar resources)?,unanswerable,unanswerable,"[Passage 1]
Computation

[Passage 2]
Computation

[Passage 3]
Computation

[Passage 4]
Computation

[Passage 5]
Computation",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0013651419430971146,True
397,"What is usually taken as the best case complexity, unless specified otherwise?",unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0009421533904969692,True
398,What does not fall under the field of analysis of algorithms>,unanswerable,unanswerable,"[Passage 1]
Analysis of algorithms

[Passage 2]
Analysis of algorithms

[Passage 3]
Analysis of algorithms

[Passage 4]
Analysis of algorithms

[Passage 5]
Analysis of algorithms",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0016014209249988198,True
399,When does one not need to show only that there is a particular algorithm running time at mons T(nO?,unanswerable,unanswerable,"[Passage 1]
Analysis of algorithms

[Passage 2]
Analysis of algorithms

[Passage 3]
Analysis of algorithms

[Passage 4]
Analysis of algorithms

[Passage 5]
Analysis of algorithms",False,1.0,0.0,1.0,1,1.0,1.0,1.0,0.9859851598739624,False,0.0016014209249988198,True
400,What is easy about proving lower bounds?,unanswerable,unanswerable,"[Passage 1]
Conditional proof

[Passage 2]
Conditional proof

[Passage 3]
Conditional proof

[Passage 4]
Automated theorem proving

[Passage 5]
Automated theorem proving",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0011057275114580989,True
401,What expression is generally used to convey upper or lower bounds?,unanswerable,big O notation,"[Passage 1]
Z notation

[Passage 2]
Z notation

[Passage 3]
Z notation

[Passage 4]
Polish notation

[Passage 5]
Polish notation",True,0.0,0.0,0.0,0,0.37692013,0.3358935,0.3552262,0.0008103212458081543,True,0.00408013304695487,True
402,What does a big O notation hide?,unanswerable,constant factors and smaller terms,"[Passage 1]
Analysis of algorithms

[Passage 2]
Analysis of algorithms

[Passage 3]
Analysis of algorithms

[Passage 4]
Analysis of algorithms

[Passage 5]
Analysis of algorithms",True,0.0,0.0,0.0,0,0.4145413,0.36006498,0.38538754,0.0005427786963991821,True,0.0016014209249988198,True
403,How would one write T(n) = 7n2 + 15n + 40 in big O notation? ,T(n) = 7n2 + 15n + 40 in big O notation is written as O(n2).,T(n) = O(n2),"[Passage 1]
Natural logarithm

[Passage 2]
Natural logarithm

[Passage 3]
Natural logarithm

[Passage 4]
Natural logarithm

[Passage 5]
Natural logarithm",True,0.4444444444444445,0.25,0.4444444444444445,0,0.6098412,0.82961893,0.7029522,0.011202419176697731,True,0.011839772574603558,True
404,Big O notation provides autonomy to upper and lower bounds with relationship to what? ,time complexity,the computational model,"[Passage 1]
Analysis of algorithms

[Passage 2]
Analysis of algorithms

[Passage 3]
Analysis of algorithms

[Passage 4]
Analysis of algorithms

[Passage 5]
Analysis of algorithms",True,0.0,0.0,0.0,0,0.4529652,0.5067364,0.47834444,0.013833713717758656,True,0.0005515556549653411,True
405,What is usually not stated using the big O notation?,unanswerable,unanswerable,"[Passage 1]
Square-free integer

[Passage 2]
Square-free integer

[Passage 3]
Square-free integer

[Passage 4]
Square-free integer

[Passage 5]
Square-free integer",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.001675399369560182,True
406,What does not hide constant factors or smaller terms?,unanswerable,unanswerable,"[Passage 1]
Physical constant

[Passage 2]
Physical constant

[Passage 3]
Physical constant

[Passage 4]
Physical constant

[Passage 5]
Physical constant",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.001350628910586238,True
407,What makes the bounds dependent of the specific details of the computational model?,unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0009421533904969692,True
408,How would one abbreviate T(n)=8n2 + 16n = 40 in big O notatation?,O(n²),unanswerable,"[Passage 1]
N

[Passage 2]
N

[Passage 3]
N

[Passage 4]
Musical notation

[Passage 5]
Musical notation",False,0.0,0.0,0.0,0,0.40384248,0.336317,0.3669995,0.04676755890250206,True,0.0005273038987070322,True
409,What has complicated definitions that prevent classification into a framework?,unanswerable,complexity classes,"[Passage 1]
Library classification

[Passage 2]
Library classification

[Passage 3]
Library classification

[Passage 4]
Library classification

[Passage 5]
Library classification",True,0.0,0.0,0.0,0,0.3320846,0.50154936,0.39959222,0.00462015625089407,True,0.00299778557382524,True
410,Complexity classes are generally classified into what?,computational complexity,framework,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.068442605,0.13848165,0.09160883,0.04423823207616806,True,0.9162806272506714,False
411,Difficulty in establishing a framework for complexity classes can be caused by what variable?,unanswerable,complicated definitions,"[Passage 1]
Complexity

[Passage 2]
Complexity

[Passage 3]
Complexity

[Passage 4]
Complexity

[Passage 5]
Complexity",True,0.0,0.0,0.0,0,0.45789343,0.4774741,0.4674788,0.003952174913138151,True,0.0014574796659871936,True
412,What fits the framework of complexity classes?,computational complexity theory,unanswerable,"[Passage 1]
Computational complexity theory

[Passage 2]
Computational complexity theory

[Passage 3]
Computational complexity theory

[Passage 4]
Computational complexity theory

[Passage 5]
Computational complexity theory",False,0.0,0.0,0.0,0,0.49627674,0.43333054,0.4626725,0.0013434618012979627,True,0.8564092516899109,False
413,What has uncomplicated definitions that prevent classification into a framework?,unanswerable,unanswerable,"[Passage 1]
Library classification

[Passage 2]
Library classification

[Passage 3]
Library classification

[Passage 4]
Library classification

[Passage 5]
Library classification",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.00299778557382524,True
414,What are complexity classes generally not classified into?,unanswerable,unanswerable,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0009421533904969692,True
415,What variable is easy to establish in a framework for complexity classes?,unanswerable,unanswerable,"[Passage 1]
Computational complexity theory

[Passage 2]
Computational complexity theory

[Passage 3]
Computational complexity theory

[Passage 4]
Computational complexity theory

[Passage 5]
Computational complexity theory",False,1.0,0.0,1.0,1,0.99999964,0.99999964,0.99999964,0.9859851598739624,False,0.0012006990145891905,True
416,Concrete bounding of computation time frequently produces complexity classes contingent upon what?,the unanswerable,chosen machine model,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.46636382,0.3464228,0.3975436,0.00014291195839177817,True,0.001449120813049376,True
417,A multi-tape Turing machine requires what type of time for a solution?,unanswerable,linear time,"[Passage 1]
Non-deterministic Turing machine

[Passage 2]
Non-deterministic Turing machine

[Passage 3]
Non-deterministic Turing machine

[Passage 4]
Non-deterministic Turing machine

[Passage 5]
Non-deterministic Turing machine",True,0.0,0.0,0.0,0,0.37334472,0.42473942,0.39738724,0.00034348119515925646,True,0.0015040204161778092,True
418,A language solved in quadratic time implies the use of what type of Turing machine?,unanswerable,single-tape Turing machines,"[Passage 1]
Turing machine

[Passage 2]
Turing machine

[Passage 3]
Turing machine

[Passage 4]
Turing machine

[Passage 5]
Turing machine",True,0.0,0.0,0.0,0,0.3916201,0.4484142,0.41809723,0.004695748910307884,True,0.0018864799058064818,True
419,What thesis specifies that a polynomial relationship exists within time complexities in a computational model? ,unanswerable,Cobham-Edmonds thesis,"[Passage 1]
Computational complexity

[Passage 2]
Computational complexity

[Passage 3]
Computational complexity

[Passage 4]
Computational complexity

[Passage 5]
Computational complexity",True,0.0,0.0,0.0,0,0.3829504,0.43113777,0.40561792,0.002203182317316532,True,0.0009421533904969692,True
